sequenceID	num_ns	longest_n_run	num_bivalent_ambigs	num_trivalent_ambigs	num_hyphens	num_whitespace	num_other	uncorrected_illegals
EPI_ISL_419266	3834	76	0	0	0	0	0	false
EPI_ISL_419296	0	0	0	0	0	0	0	false
EPI_ISL_419297	0	0	0	0	0	0	0	false
EPI_ISL_419298	0	0	0	0	0	0	0	false
EPI_ISL_419299	0	0	0	0	0	0	0	false
EPI_ISL_419300	0	0	0	0	0	0	0	false
EPI_ISL_419301	0	0	0	0	0	0	0	false
EPI_ISL_419302	0	0	0	0	0	0	0	false
EPI_ISL_419303	0	0	0	0	0	0	0	false
EPI_ISL_419304	0	0	0	0	0	0	0	false
EPI_ISL_419305	0	0	0	0	0	0	0	false
EPI_ISL_419306	0	0	0	0	0	0	0	false
EPI_ISL_419307	0	0	0	0	0	0	0	false
EPI_ISL_419308	0	0	0	0	0	0	0	false
EPI_ISL_419309	0	0	0	0	0	0	0	false
EPI_ISL_419310	0	0	0	0	0	0	0	false
EPI_ISL_419311	0	0	0	0	0	0	0	false
EPI_ISL_419313	0	0	0	0	0	0	0	false
EPI_ISL_419386	0	0	0	0	0	0	0	false
EPI_ISL_419387	0	0	0	0	0	0	0	false
EPI_ISL_419388	2	1	1	0	0	0	0	false
EPI_ISL_419390	0	0	0	0	0	0	0	false
EPI_ISL_419391	0	0	0	0	0	0	0	false
EPI_ISL_419392	1	1	0	0	0	0	0	false
EPI_ISL_419393	10	9	0	0	0	0	0	false
EPI_ISL_419394	1	1	0	0	0	0	0	false
EPI_ISL_419395	3	1	0	0	0	0	0	false
EPI_ISL_419396	7	1	1	0	0	0	0	false
EPI_ISL_419397	3	1	0	0	0	0	0	false
EPI_ISL_419398	3025	75	13	0	33	0	0	false
EPI_ISL_419399	90	52	0	0	1	0	0	false
EPI_ISL_419400	1305	70	0	0	12	0	0	false
EPI_ISL_419401	2625	78	1	0	38	0	0	false
EPI_ISL_419402	1333	75	1	0	38	0	0	false
EPI_ISL_419403	1745	77	0	0	79	0	0	false
EPI_ISL_419404	997	79	1	0	4	0	0	false
EPI_ISL_419405	516	23	1	0	37	0	0	false
EPI_ISL_419406	73	31	1	0	0	0	0	false
EPI_ISL_419407	58	52	2	0	1	0	0	false
EPI_ISL_419408	1953	78	1	0	32	0	0	false
EPI_ISL_419409	85	49	0	0	2	0	0	false
EPI_ISL_419410	2608	68	3	0	38	0	0	false
EPI_ISL_419411	891	77	0	0	1	0	0	false
EPI_ISL_419412	124	57	0	0	0	0	0	false
EPI_ISL_419413	936	78	0	0	32	0	0	false
EPI_ISL_419414	1658	79	0	0	9	0	0	false
EPI_ISL_419415	3278	78	9	0	37	0	0	false
EPI_ISL_419416	1621	76	1	0	89	0	0	false
EPI_ISL_419417	1521	77	1	0	31	0	0	false
EPI_ISL_419418	220	52	0	0	2	0	0	false
EPI_ISL_419419	4546	79	10	0	31	0	0	false
EPI_ISL_419420	152	47	1	0	8	0	0	false
EPI_ISL_419421	92	9	10	0	12	0	0	false
EPI_ISL_419422	257	63	0	0	36	0	0	false
EPI_ISL_419423	1696	76	1	0	80	0	0	false
EPI_ISL_419424	240	37	1	0	28	0	0	false
EPI_ISL_419425	119	55	0	0	4	0	0	false
EPI_ISL_419426	1480	79	0	0	38	0	0	false
EPI_ISL_419427	4357	73	7	0	79	0	0	false
EPI_ISL_419428	15	8	0	0	48	0	0	false
EPI_ISL_419429	2337	76	12	0	61	0	0	false
EPI_ISL_419430	1453	75	2	0	77	0	0	false
EPI_ISL_419431	1168	57	3	0	38	0	0	false
EPI_ISL_419432	1748	73	0	0	34	0	0	false
EPI_ISL_419433	999	77	0	0	76	0	0	false
EPI_ISL_419434	128	50	0	0	2	0	0	false
EPI_ISL_419435	1937	72	11	0	33	0	0	false
EPI_ISL_419436	369	50	0	0	43	0	0	false
EPI_ISL_419437	1446	76	0	0	84	0	0	false
EPI_ISL_419438	75	41	8	0	13	0	0	false
EPI_ISL_419439	104	52	0	0	8	0	0	false
EPI_ISL_419440	51	40	0	0	0	0	0	false
EPI_ISL_419441	1569	76	0	0	30	0	0	false
EPI_ISL_419442	3629	76	2	0	73	0	0	false
EPI_ISL_419443	54	20	0	0	34	0	0	false
EPI_ISL_419444	2116	77	8	0	34	0	0	false
EPI_ISL_419445	2039	77	2	0	84	0	0	false
EPI_ISL_419446	1066	72	2	0	25	0	0	false
EPI_ISL_419447	710	77	1	0	38	0	0	false
EPI_ISL_419448	313	57	0	0	2	0	0	false
EPI_ISL_419449	315	72	0	0	52	0	0	false
EPI_ISL_419450	936	76	0	0	48	0	0	false
EPI_ISL_419451	12786	79	3	0	37	0	0	false
EPI_ISL_419452	2154	74	2	0	84	0	0	false
EPI_ISL_419453	58	22	2	0	32	0	0	false
EPI_ISL_419454	1503	71	0	0	55	0	0	false
EPI_ISL_419455	433	66	0	0	23	0	0	false
EPI_ISL_419456	4966	67	2	0	87	0	0	false
EPI_ISL_419457	1984	77	0	0	41	0	0	false
EPI_ISL_419458	1341	78	0	0	90	0	0	false
EPI_ISL_419459	507	64	0	0	9	0	0	false
EPI_ISL_419460	712	73	0	0	18	0	0	false
EPI_ISL_419461	1847	73	1	0	79	0	0	false
EPI_ISL_419462	406	51	0	0	17	0	0	false
EPI_ISL_419463	603	74	0	0	4	0	0	false
EPI_ISL_419464	1264	42	0	0	36	0	0	false
EPI_ISL_419465	546	78	1	0	4	0	0	false
EPI_ISL_419466	803	65	2	0	46	0	0	false
EPI_ISL_419467	2071	67	0	0	96	0	0	false
EPI_ISL_419468	444	73	0	0	82	0	0	false
EPI_ISL_419469	869	79	1	0	38	0	0	false
EPI_ISL_419470	1095	78	2	0	31	0	0	false
EPI_ISL_419471	1053	44	0	0	85	0	0	false
EPI_ISL_419472	63	44	0	0	3	0	0	false
EPI_ISL_419473	552	79	2	0	6	0	0	false
EPI_ISL_419474	86	50	0	0	2	0	0	false
EPI_ISL_419475	1626	77	2	0	34	0	0	false
EPI_ISL_419476	1023	74	0	0	50	0	0	false
EPI_ISL_419477	1050	75	0	0	79	0	0	false
EPI_ISL_419478	406	79	0	0	31	0	0	false
EPI_ISL_419479	1559	33	0	0	90	0	0	false
EPI_ISL_419480	1461	70	0	0	44	0	0	false
EPI_ISL_419481	1807	78	0	0	38	0	0	false
EPI_ISL_419482	731	78	0	0	31	0	0	false
EPI_ISL_419483	1622	77	0	0	68	0	0	false
EPI_ISL_419484	382	70	0	0	29	0	0	false
EPI_ISL_419485	322	49	0	0	2	0	0	false
EPI_ISL_419486	366	70	0	0	52	0	0	false
EPI_ISL_419487	768	59	0	0	58	0	0	false
EPI_ISL_419488	1260	70	1	0	57	0	0	false
EPI_ISL_419489	992	77	1	0	30	0	0	false
EPI_ISL_419490	1602	78	0	0	7	0	0	false
EPI_ISL_419491	285	33	0	0	34	0	0	false
EPI_ISL_419492	1606	77	1	0	68	0	0	false
EPI_ISL_419493	1523	73	3	0	29	0	0	false
EPI_ISL_419494	1659	74	0	0	34	0	0	false
EPI_ISL_419495	949	77	0	0	53	0	0	false
EPI_ISL_419496	68	52	0	0	0	0	0	false
EPI_ISL_419497	1359	77	0	0	38	0	0	false
EPI_ISL_419498	57	17	0	0	29	0	0	false
EPI_ISL_419499	89	52	0	0	1	0	0	false
EPI_ISL_419500	3824	79	0	0	81	0	0	false
EPI_ISL_419501	9248	74	1	0	33	0	0	false
EPI_ISL_419502	1450	78	0	0	30	0	0	false
EPI_ISL_419503	668	56	0	0	2	0	0	false
EPI_ISL_419504	1326	77	0	0	80	0	0	false
EPI_ISL_419505	1491	73	2	0	64	0	0	false
EPI_ISL_419506	512	60	0	0	46	0	0	false
EPI_ISL_419507	1800	78	0	0	90	0	0	false
EPI_ISL_419508	64	60	0	0	0	0	0	false
EPI_ISL_419509	1226	60	1	0	119	0	0	false
EPI_ISL_419510	962	78	0	0	90	0	0	false
EPI_ISL_419511	1883	78	0	0	105	0	0	false
EPI_ISL_419512	1805	54	0	0	0	0	0	false
EPI_ISL_419513	2097	54	0	0	0	0	0	false
EPI_ISL_419514	2950	72	0	0	0	0	0	false
EPI_ISL_419515	960	54	0	0	0	0	0	false
EPI_ISL_419516	488	7	0	0	0	0	0	false
EPI_ISL_419517	416	5	0	0	0	0	0	false
EPI_ISL_419518	417	5	0	0	0	0	0	false
EPI_ISL_419519	792	54	0	0	0	0	0	false
EPI_ISL_419520	1247	54	0	0	0	0	0	false
EPI_ISL_419521	736	54	0	0	0	0	0	false
EPI_ISL_419522	657	54	0	0	0	0	0	false
EPI_ISL_419523	3018	76	0	0	0	0	0	false
EPI_ISL_419524	416	5	0	0	0	0	0	false
EPI_ISL_419525	416	5	0	0	0	0	0	false
EPI_ISL_419526	656	54	0	0	0	0	0	false
EPI_ISL_419527	1648	45	0	0	0	0	0	false
EPI_ISL_419528	417	5	0	0	0	0	0	false
EPI_ISL_419529	121	4	0	0	0	0	0	false
EPI_ISL_419530	121	4	0	0	0	0	0	false
EPI_ISL_419531	121	4	0	0	0	0	0	false
EPI_ISL_419532	121	4	8	0	0	0	0	false
EPI_ISL_419533	121	4	0	0	0	0	0	false
EPI_ISL_419534	121	4	0	0	0	0	0	false
EPI_ISL_419535	121	4	0	0	0	0	0	false
EPI_ISL_419536	121	4	0	0	0	0	0	false
EPI_ISL_419537	121	4	0	0	0	0	0	false
EPI_ISL_419538	121	4	0	0	0	0	0	false
EPI_ISL_419539	121	4	0	0	0	0	0	false
EPI_ISL_419540	121	4	0	0	0	0	0	false
EPI_ISL_419541	122	4	0	0	0	0	0	false
EPI_ISL_419542	121	4	1	0	0	0	0	false
EPI_ISL_419543	121	4	0	0	0	0	0	false
EPI_ISL_419544	121	4	4	0	0	0	0	false
EPI_ISL_419545	124	4	0	0	0	0	0	false
EPI_ISL_419546	121	4	1	0	0	0	0	false
EPI_ISL_419547	416	5	0	0	0	0	0	false
EPI_ISL_419548	125	4	13	0	0	0	0	false
EPI_ISL_419549	121	4	0	0	0	0	0	false
EPI_ISL_419550	121	4	0	0	0	0	0	false
EPI_ISL_419551	121	4	0	0	0	0	0	false
EPI_ISL_419552	122	4	0	0	0	0	0	false
EPI_ISL_419553	0	0	0	0	0	0	0	false
EPI_ISL_419554	0	0	0	0	0	0	0	false
EPI_ISL_419555	0	0	0	0	0	0	0	false
EPI_ISL_419556	0	0	0	0	0	0	0	false
EPI_ISL_419557	0	0	0	0	0	0	0	false
EPI_ISL_419558	0	0	0	0	0	0	0	false
EPI_ISL_419559	0	0	0	0	0	0	0	false
EPI_ISL_419560	0	0	0	0	0	0	0	false
EPI_ISL_419561	0	0	1	0	0	0	0	false
EPI_ISL_419562	59	39	0	0	0	0	0	false
EPI_ISL_419563	2	1	0	0	0	0	0	false
EPI_ISL_419564	2	0	0	0	0	0	0	false
EPI_ISL_419565	669	68	1	0	0	0	0	false
EPI_ISL_419566	0	0	0	0	0	0	0	false
EPI_ISL_419567	544	58	0	0	0	0	0	false
EPI_ISL_419568	32	0	0	0	0	0	0	false
EPI_ISL_419569	247	35	0	0	0	0	0	false
EPI_ISL_419570	0	0	0	0	0	0	0	false
EPI_ISL_419571	415	78	0	0	0	0	0	false
EPI_ISL_419572	645	68	2	0	0	0	0	false
EPI_ISL_419573	25	10	1	0	0	0	0	false
EPI_ISL_419574	1229	76	4	0	0	0	0	false
EPI_ISL_419575	483	79	1	0	0	0	0	false
EPI_ISL_419576	305	68	1	0	0	0	0	false
EPI_ISL_419577	516	58	0	0	0	0	0	false
EPI_ISL_419578	2	0	3	0	0	0	0	false
EPI_ISL_419579	1	1	1	0	0	0	0	false
EPI_ISL_419580	6	0	0	0	0	0	0	false
EPI_ISL_419581	1191	76	3	0	0	0	0	false
EPI_ISL_419582	0	0	0	0	0	0	0	false
EPI_ISL_419583	38	7	8	0	0	0	0	false
EPI_ISL_419584	0	0	0	0	0	0	0	false
EPI_ISL_419585	49	35	0	0	0	0	0	false
EPI_ISL_419586	6	0	0	0	0	0	0	false
EPI_ISL_419587	22	0	1	0	0	0	0	false
EPI_ISL_419588	0	0	0	0	0	0	0	false
EPI_ISL_419589	36	0	1	0	0	0	0	false
EPI_ISL_419590	0	0	1	0	0	0	0	false
EPI_ISL_419591	201	78	0	0	0	0	0	false
EPI_ISL_419592	61	26	1	0	0	0	0	false
EPI_ISL_419593	4	4	0	0	0	0	0	false
EPI_ISL_419594	2	1	0	0	0	0	0	false
EPI_ISL_419595	11	1	0	0	0	0	0	false
EPI_ISL_419596	6	0	1	0	0	0	0	false
EPI_ISL_419597	15	7	0	0	0	0	0	false
EPI_ISL_419598	47	47	0	0	0	0	0	false
EPI_ISL_419599	117	67	0	0	0	0	0	false
EPI_ISL_419600	0	0	0	0	0	0	0	false
EPI_ISL_419601	0	0	0	0	0	0	0	false
EPI_ISL_419602	24	0	0	0	0	0	0	false
EPI_ISL_419603	277	68	0	0	0	0	0	false
EPI_ISL_419604	259	67	0	0	0	0	0	false
EPI_ISL_419605	501	71	1	0	0	0	0	false
EPI_ISL_419606	6	0	0	0	0	0	0	false
EPI_ISL_419607	6	0	0	0	0	0	0	false
EPI_ISL_419650	317	44	15	0	0	0	0	false
EPI_ISL_419651	45	19	6	0	0	0	0	false
EPI_ISL_419652	195	43	3	0	0	0	0	false
EPI_ISL_419654	71	17	1	0	0	0	0	false
EPI_ISL_419655	211	38	1	0	0	0	0	false
EPI_ISL_419656	43	5	0	0	0	0	0	false
EPI_ISL_419657	323	66	0	0	0	0	0	false
EPI_ISL_419658	50	12	1	0	0	0	0	false
EPI_ISL_419659	43	4	0	0	0	0	0	false
EPI_ISL_419660	55	15	1	0	0	0	0	false
EPI_ISL_419661	45	3	2	0	0	0	0	false
EPI_ISL_419662	125	24	1	0	0	0	0	false
EPI_ISL_419663	578	70	0	0	0	0	0	false
EPI_ISL_419664	50	12	1	0	0	0	0	false
EPI_ISL_419665	42	4	1	0	0	0	0	false
EPI_ISL_419666	41	3	1	0	0	0	0	false
EPI_ISL_419667	226	59	0	0	0	0	0	false
EPI_ISL_419668	352	42	0	0	0	0	0	false
EPI_ISL_419669	55	17	0	0	0	0	0	false
EPI_ISL_419670	45	3	0	0	0	0	0	false
EPI_ISL_419671	41	4	2	0	0	0	0	false
EPI_ISL_419672	43	4	0	0	0	0	0	false
EPI_ISL_419673	18	1	2	0	0	0	0	false
EPI_ISL_419674	41	4	0	0	0	0	0	false
EPI_ISL_419675	0	0	0	0	0	0	0	false
EPI_ISL_419676	0	0	0	0	0	0	0	false
EPI_ISL_419677	0	0	0	0	0	0	0	false
EPI_ISL_419678	0	0	0	0	0	0	0	false
EPI_ISL_419679	1	1	0	0	0	0	0	false
EPI_ISL_419680	2	1	0	0	0	0	0	false
EPI_ISL_419681	4	1	0	0	0	0	0	false
EPI_ISL_419682	278	8	0	0	0	0	0	false
EPI_ISL_419683	279	8	0	0	0	0	0	false
EPI_ISL_419684	551	57	0	0	0	0	0	false
EPI_ISL_419685	1078	57	0	0	0	0	0	false
EPI_ISL_419686	1155	63	0	0	0	0	0	false
EPI_ISL_419687	1632	59	0	0	0	0	0	false
EPI_ISL_419688	2071	63	0	0	0	0	0	false
EPI_ISL_419689	2176	63	0	0	0	0	0	false
EPI_ISL_419690	2743	63	0	0	0	0	0	false
EPI_ISL_419691	0	0	0	0	0	0	0	false
EPI_ISL_419692	0	0	0	0	0	0	0	false
EPI_ISL_419693	0	0	0	0	0	0	0	false
EPI_ISL_419696	25	0	0	0	0	0	0	false
EPI_ISL_419697	1	0	0	0	0	0	0	false
EPI_ISL_419698	1	0	0	0	0	0	0	false
EPI_ISL_419699	336	26	0	0	0	0	0	false
EPI_ISL_419700	1	1	0	0	0	0	0	false
EPI_ISL_419701	3127	74	0	0	0	0	0	false
EPI_ISL_419702	63	41	0	0	0	0	0	false
EPI_ISL_419703	1	0	0	0	0	0	0	false
EPI_ISL_419704	1	0	0	0	0	0	0	false
EPI_ISL_419705	0	0	0	0	0	0	0	false
EPI_ISL_419706	0	0	0	0	0	0	0	false
EPI_ISL_419707	0	0	0	0	0	0	0	false
EPI_ISL_419708	0	0	1	0	0	0	0	false
EPI_ISL_419709	0	0	0	0	0	0	0	false
EPI_ISL_419710	8	8	0	0	0	0	0	false
EPI_ISL_419711	6	6	0	0	0	0	0	false
EPI_ISL_419712	2	2	0	0	0	0	0	false
EPI_ISL_419713	3	3	0	0	0	0	0	false
EPI_ISL_419714	11	11	0	0	0	0	0	false
EPI_ISL_419715	12	12	0	0	0	0	0	false
EPI_ISL_419716	4	4	0	0	0	0	0	false
EPI_ISL_419717	0	0	0	0	0	0	0	false
EPI_ISL_419718	5	5	0	0	0	0	0	false
EPI_ISL_419719	237	22	0	0	0	0	0	false
EPI_ISL_419720	263	13	0	0	0	0	0	false
EPI_ISL_419721	259	73	0	0	0	0	0	false
EPI_ISL_419722	86	22	0	0	0	0	0	false
EPI_ISL_419723	160	58	0	0	0	0	0	false
EPI_ISL_419724	484	21	0	0	0	0	0	false
EPI_ISL_419725	11	11	0	0	0	0	0	false
EPI_ISL_419726	245	22	0	0	0	0	0	false
EPI_ISL_419727	11	11	0	0	0	0	0	false
EPI_ISL_419728	17	16	0	0	0	0	0	false
EPI_ISL_419729	17	12	0	0	0	0	0	false
EPI_ISL_419730	11	11	0	0	0	0	0	false
EPI_ISL_419731	34	34	0	0	0	0	0	false
EPI_ISL_419732	13	12	0	0	0	0	0	false
EPI_ISL_419733	39	19	1	0	0	0	0	false
EPI_ISL_419734	487	79	0	0	0	0	0	false
EPI_ISL_419735	1513	72	3	0	0	0	0	false
EPI_ISL_419736	12	12	0	0	0	0	0	false
EPI_ISL_419737	10	10	1	0	0	0	0	false
EPI_ISL_419738	301	34	1	0	0	0	0	false
EPI_ISL_419739	229	14	1	0	0	0	0	false
EPI_ISL_419740	7	7	0	0	0	0	0	false
EPI_ISL_419741	9	9	0	0	0	0	0	false
EPI_ISL_419742	17	17	0	0	0	0	0	false
EPI_ISL_419743	4	4	0	0	0	0	0	false
EPI_ISL_419744	14	11	0	0	0	0	0	false
EPI_ISL_419745	12	12	0	0	0	0	0	false
EPI_ISL_419746	12	12	0	0	0	0	0	false
EPI_ISL_419747	3	2	0	0	0	0	0	false
EPI_ISL_419748	4	4	2	0	0	0	0	false
EPI_ISL_419749	12	12	0	0	0	0	0	false
EPI_ISL_419750	12	12	0	0	0	0	0	false
EPI_ISL_419751	16	16	0	0	0	0	0	false
EPI_ISL_419752	12	12	0	0	0	0	0	false
EPI_ISL_419753	6	4	0	0	0	0	0	false
EPI_ISL_419754	77	33	0	0	0	0	0	false
EPI_ISL_419755	11	11	0	0	0	0	0	false
EPI_ISL_419756	10	10	1	0	0	0	0	false
EPI_ISL_419757	4	4	0	0	0	0	0	false
EPI_ISL_419758	15	14	0	0	0	0	0	false
EPI_ISL_419759	12	12	0	0	0	0	0	false
EPI_ISL_419760	8	4	0	0	0	0	0	false
EPI_ISL_419761	10	5	0	0	0	0	0	false
EPI_ISL_419762	12	12	1	0	0	0	0	false
EPI_ISL_419763	14	11	0	0	0	0	0	false
EPI_ISL_419764	22	12	0	0	0	0	0	false
EPI_ISL_419765	1	1	0	0	0	0	0	false
EPI_ISL_419766	6	5	0	0	0	0	0	false
EPI_ISL_419767	4	4	0	0	0	0	0	false
EPI_ISL_419768	5	5	0	0	0	0	0	false
EPI_ISL_419769	11	11	0	0	0	0	0	false
EPI_ISL_419770	3	3	0	0	0	0	0	false
EPI_ISL_419771	9	9	0	0	0	0	0	false
EPI_ISL_419772	17	11	0	0	0	0	0	false
EPI_ISL_419773	219	17	0	0	0	0	0	false
EPI_ISL_419774	5	5	0	0	0	0	0	false
EPI_ISL_419775	248	68	0	0	0	0	0	false
EPI_ISL_419776	12	12	0	0	0	0	0	false
EPI_ISL_419777	16	16	0	0	0	0	0	false
EPI_ISL_419778	73	47	0	0	0	0	0	false
EPI_ISL_419779	4	4	0	0	0	0	0	false
EPI_ISL_419780	5	4	0	0	0	0	0	false
EPI_ISL_419781	15	15	0	0	0	0	0	false
EPI_ISL_419782	3	3	0	0	0	0	0	false
EPI_ISL_419783	11	11	0	0	0	0	0	false
EPI_ISL_419784	4	4	0	0	0	0	0	false
EPI_ISL_419785	16	13	0	0	0	0	0	false
EPI_ISL_419786	2	2	0	0	0	0	0	false
EPI_ISL_419787	41	31	0	0	0	0	0	false
EPI_ISL_419788	247	14	0	0	0	0	0	false
EPI_ISL_419789	13	12	0	0	0	0	0	false
EPI_ISL_419790	12	11	0	0	0	0	0	false
EPI_ISL_419791	5	4	1	0	0	0	0	false
EPI_ISL_419792	12	12	0	0	0	0	0	false
EPI_ISL_419793	22	15	1	0	0	0	0	false
EPI_ISL_419794	16	13	0	0	0	0	0	false
EPI_ISL_419795	11	4	0	0	0	0	0	false
EPI_ISL_419796	15	14	0	0	0	0	0	false
EPI_ISL_419797	18	18	0	0	0	0	0	false
EPI_ISL_419798	12	12	0	0	0	0	0	false
EPI_ISL_419799	9	8	0	0	0	0	0	false
EPI_ISL_419800	13	12	0	0	0	0	0	false
EPI_ISL_419801	4	4	0	0	0	0	0	false
EPI_ISL_419802	12	12	0	0	0	0	0	false
EPI_ISL_419803	12	12	0	0	0	0	0	false
EPI_ISL_419804	15	11	0	0	0	0	0	false
EPI_ISL_419805	20	19	0	0	0	0	0	false
EPI_ISL_419806	50	39	0	0	0	0	0	false
EPI_ISL_419807	12	12	0	0	0	0	0	false
EPI_ISL_419808	5	5	0	0	0	0	0	false
EPI_ISL_419809	11	11	0	0	0	0	0	false
EPI_ISL_419810	16	11	1	0	0	0	0	false
EPI_ISL_419811	11	11	0	0	0	0	0	false
EPI_ISL_419812	12	11	1	0	0	0	0	false
EPI_ISL_419813	256	55	3	0	0	0	0	false
EPI_ISL_419814	13	13	0	0	0	0	0	false
EPI_ISL_419815	343	37	2	0	0	0	0	false
EPI_ISL_419816	13	12	0	0	0	0	0	false
EPI_ISL_419817	123	22	0	0	0	0	0	false
EPI_ISL_419818	11	7	0	0	0	0	0	false
EPI_ISL_419819	11	11	0	0	0	0	0	false
EPI_ISL_419820	12	12	0	0	0	0	0	false
EPI_ISL_419821	12	12	0	0	0	0	0	false
EPI_ISL_419822	15	15	1	0	0	0	0	false
EPI_ISL_419823	0	0	0	0	0	0	0	false
EPI_ISL_419824	5	2	0	0	0	0	0	false
EPI_ISL_419825	10	10	0	0	0	0	0	false
EPI_ISL_419826	1	1	0	0	0	0	0	false
EPI_ISL_419827	2	2	0	0	0	0	0	false
EPI_ISL_419828	4	3	1	0	0	0	0	false
EPI_ISL_419829	4	4	0	0	0	0	0	false
EPI_ISL_419830	0	0	0	0	0	0	0	false
EPI_ISL_419831	11	11	0	0	0	0	0	false
EPI_ISL_419832	12	12	0	0	0	0	0	false
EPI_ISL_419833	320	34	1	0	0	0	0	false
EPI_ISL_419834	8	8	0	0	0	0	0	false
EPI_ISL_419835	17	17	0	0	0	0	0	false
EPI_ISL_419836	13	0	0	0	0	0	0	false
EPI_ISL_419837	17	17	0	0	0	0	0	false
EPI_ISL_419838	19	19	0	0	0	0	0	false
EPI_ISL_419839	18	18	0	0	0	0	0	false
EPI_ISL_419840	19	19	0	0	0	0	0	false
EPI_ISL_419841	11	11	0	0	0	0	0	false
EPI_ISL_419842	19	19	0	0	0	0	0	false
EPI_ISL_419843	11	10	1	0	0	0	0	false
EPI_ISL_419844	23	19	0	0	0	0	0	false
EPI_ISL_419845	7	7	0	0	0	0	0	false
EPI_ISL_419846	15	15	0	0	0	0	0	false
EPI_ISL_419847	12	12	2	0	0	0	0	false
EPI_ISL_419848	32	32	0	0	0	0	0	false
EPI_ISL_419849	15	3	0	0	0	0	0	false
EPI_ISL_419850	25	25	0	0	0	0	0	false
EPI_ISL_419851	12	12	0	0	0	0	0	false
EPI_ISL_419852	20	19	0	0	0	0	0	false
EPI_ISL_419853	10	10	0	0	0	0	0	false
EPI_ISL_419854	26	1	0	0	0	0	0	false
EPI_ISL_419855	16	16	0	0	0	0	0	false
EPI_ISL_419856	28	28	0	0	0	0	0	false
EPI_ISL_419857	12	12	0	0	0	0	0	false
EPI_ISL_419858	1914	60	0	0	0	0	0	false
EPI_ISL_419859	18	18	0	0	0	0	0	false
EPI_ISL_419860	14	14	0	0	0	0	0	false
EPI_ISL_419861	283	74	0	0	0	0	0	false
EPI_ISL_419862	18	17	0	0	0	0	0	false
EPI_ISL_419863	17	17	0	0	0	0	0	false
EPI_ISL_419864	13	13	1	0	0	0	0	false
EPI_ISL_419865	36	15	0	0	0	0	0	false
EPI_ISL_419866	17	17	0	0	0	0	0	false
EPI_ISL_419867	15	15	1	0	0	0	0	false
EPI_ISL_419868	13	13	0	0	0	0	0	false
EPI_ISL_419869	12	12	0	0	0	0	0	false
EPI_ISL_419870	4	4	0	0	0	0	0	false
EPI_ISL_419871	15	15	0	0	0	0	0	false
EPI_ISL_419872	19	18	1	0	0	0	0	false
EPI_ISL_419873	25	1	0	0	0	0	0	false
EPI_ISL_419874	254	18	1	0	0	0	0	false
EPI_ISL_419875	12	12	0	0	0	0	0	false
EPI_ISL_419876	6	3	1	0	0	0	0	false
EPI_ISL_419877	14	14	0	0	0	0	0	false
EPI_ISL_419878	48	36	0	0	0	0	0	false
EPI_ISL_419879	118	29	0	0	0	0	0	false
EPI_ISL_419880	12	12	0	0	0	0	0	false
EPI_ISL_419881	13	13	0	0	0	0	0	false
EPI_ISL_419882	18	16	0	0	0	0	0	false
EPI_ISL_419883	13	13	0	0	0	0	0	false
EPI_ISL_419884	19	19	0	0	0	0	0	false
EPI_ISL_419885	0	0	0	0	0	0	0	false
EPI_ISL_419886	16	16	0	0	0	0	0	false
EPI_ISL_419887	19	19	0	0	0	0	0	false
EPI_ISL_419888	12	12	0	0	0	0	0	false
EPI_ISL_419889	19	6	0	0	0	0	0	false
EPI_ISL_419890	13	12	0	0	0	0	0	false
EPI_ISL_419891	3	3	1	0	0	0	0	false
EPI_ISL_419892	13	12	0	0	0	0	0	false
EPI_ISL_419893	10	10	2	0	0	0	0	false
EPI_ISL_419894	32	7	0	0	0	0	0	false
EPI_ISL_419895	13	12	0	0	0	0	0	false
EPI_ISL_419896	11	11	0	0	0	0	0	false
EPI_ISL_419897	4	4	0	0	0	0	0	false
EPI_ISL_419898	11	11	0	0	0	0	0	false
EPI_ISL_419899	12	12	0	0	0	0	0	false
EPI_ISL_419900	15	13	0	0	0	0	0	false
EPI_ISL_419901	106	20	2	0	0	0	0	false
EPI_ISL_419902	4	4	0	0	0	0	0	false
EPI_ISL_419903	10	10	0	0	0	0	0	false
EPI_ISL_419904	26	18	0	0	0	0	0	false
EPI_ISL_419905	48	34	0	0	0	0	0	false
EPI_ISL_419906	22	19	0	0	0	0	0	false
EPI_ISL_419907	207	19	0	0	0	0	0	false
EPI_ISL_419908	12	12	0	0	0	0	0	false
EPI_ISL_419909	11	11	0	0	0	0	0	false
EPI_ISL_419910	15	10	0	0	0	0	0	false
EPI_ISL_419911	16	16	0	0	0	0	0	false
EPI_ISL_419912	10	10	0	0	0	0	0	false
EPI_ISL_419913	20	19	0	0	0	0	0	false
EPI_ISL_419914	17	17	0	0	0	0	0	false
EPI_ISL_419915	26	26	1	0	0	0	0	false
EPI_ISL_419916	10	10	0	0	0	0	0	false
EPI_ISL_419917	11	11	0	0	0	0	0	false
EPI_ISL_419918	4	4	0	0	0	0	0	false
EPI_ISL_419919	12	12	0	0	0	0	0	false
EPI_ISL_419920	4	3	0	0	0	0	0	false
EPI_ISL_419921	10	9	0	0	0	0	0	false
EPI_ISL_419922	10	10	7	0	0	0	0	false
EPI_ISL_419923	0	0	1	0	0	0	0	false
EPI_ISL_419924	14	14	0	0	0	0	0	false
EPI_ISL_419925	11	11	0	0	0	0	0	false
EPI_ISL_419926	10	10	0	0	0	0	0	false
